,type,clean
3134,INFP,http://www.youtube.com/watch?v=K9xPNaq9uec
3135,INFP,http://www.youtube.com/watch?v=tkJNyQfAprY
3136,ENTP,https://www.youtube.com/watch?v=iPy2o3oseMk
3137,INFJ,https://www.youtube.com/watch?v=WbsZnsr0lI4
3138,INFJ,https://www.youtube.com/watch?v=9C_HReR_McQ&t=1s
3139,INFJ,https://www.youtube.com/watch?v=HZklwTGZutc
3140,INTP,http://www.youtube.com/watch?v=EUZD1MEgnaU
3145,ENTP,https://www.youtube.com/watch?v=n6hxo1sC-dU
3146,ENTP,https://www.youtube.com/watch?v=IepcVTv0_UA
3147,ENTP,https://www.youtube.com/watch?v=7gs6wSE4tvw
3148,ENTP,https://www.youtube.com/watch?v=-qMj-j9BrBc
3149,ENTP,https://www.youtube.com/watch?v=-Fz85FE0KtQ#t=40s
3150,INFP,https://www.youtube.com/watch?v=g-D9xcZgKX4
3152,INFP,https://www.youtube.com/watch?v=OVwZ2AMMcwg
3153,INFP,https://www.youtube.com/watch?v=LLoyNxjhTzc
3155,INFP,http://www.youtube.com/watch?v=qPkgNQhBsJo&amp;feature=youtu.be
3156,INFP,http://www.youtube.com/watch?v=DJVtFpZl7-Y
3157,INFP,http://www.youtube.com/watch?v=Oq7a3bUm8Ps
3159,INFP,http://www.youtube.com/watch?v=Zzyfcys1aLM
3160,INFP,http://www.youtube.com/watch?v=OSqOpxq4Iy0&list=UUI_frma7K4h_qggZeBl5kTg&index=1&feature=plcp
3167,INTJ,http://www.youtube.com/watch?v=bFEoMO0pc7k
3168,INTJ,http://www.youtube.com/watch?v=ruEUCwVgHdk&amp;feature=related
3169,INTJ,http://www.youtube.com/watch?v=iOmHUBkpkZg
3170,INTJ,http://www.youtube.com/watch?v=sE7xyn28wjg
3171,INTJ,http://www.youtube.com/watch?v=-QjuEWsdgEc
3172,INTJ,http://www.youtube.com/watch?v=bWSxELGNShk
3173,INTJ,http://www.youtube.com/watch?v=8ve4i4iy-ag
3174,INTJ,http://www.youtube.com/watch?v=lQlIhraqL7o
3175,INTJ,http://www.youtube.com/watch?v=B7ZUHbLHMBs&amp;feature=share
3177,INTJ,http://www.youtube.com/watch?v=Ktv2C9vnRKU
3178,INTJ,http://www.youtube.com/watch?v=B2AVZ_fQPYI
3179,INTJ,http://www.youtube.com/watch?v=oMe4kVNKvNk
3180,INTJ,http://www.youtube.com/watch?v=wQMXBvFMmGc
3182,INTJ,http://www.youtube.com/watch?v=DuwY8U1AY7k
3183,INTJ,http://www.youtube.com/watch?v=vh0CZJMmMzY
3184,INTJ,http://www.youtube.com/watch?v=ukbzD88W2DA
3185,INFP,https://www.youtube.com/watch?v=sKV0kTLPWBw
3186,INFP,https://www.youtube.com/watch?v=An2a1_Do_fc
3187,INFP,https://www.youtube.com/watch?v=4Piy5dA-gsI
3188,INFP,https://www.youtube.com/watch?v=sgJXbIP83A8
3189,INFP,https://www.youtube.com/watch?v=Y6yUY7M9yfw
3190,INFP,https://www.youtube.com/watch?v=_Y7i_3Fgu3E
3195,INFP,http://www.youtube.com/watch?v=-STtD96doeo
3197,INFP,http://www.youtube.com/watch?v=UHqPzaUrMDQ
3198,INFP,https://www.youtube.com/watch?v=P6wShHrXRDc
3200,INTJ,http://www.youtube.com/watch?v=pK-JkHDAW7A
3201,INTJ,http://www.youtube.com/watch?v=W0BPe-jGWCU
3205,INFP,http://www.youtube.com/watch?v=Xbg6g8xlbjo&feature=related
3206,INFP,http://www.youtube.com/watch?v=N9segVURDw8
3209,INFP,http://www.youtube.com/watch?v=41ohFqkhASU
3212,ENTP,http://www.youtube.com/watch?v=K3zTYCkCezU
3213,ENTP,http://www.youtube.com/watch?v=lIZV3W9L-C0
3214,ENTP,http://www.youtube.com/watch?v=sYaAPeHwYLg
3219,INTJ,https://www.youtube.com/watch?v=26wrvblgGP0
3220,INTJ,https://www.youtube.com/watch?v=iFm9v0wvEnw
3221,INTJ,https://www.youtube.com/watch?v=eQSGw0hMd_I
3222,INTJ,https://www.youtube.com/watch?v=Lo2qQmj0_h4
3223,INTJ,https://www.youtube.com/watch?v=7Na3sECLYI8
3224,INTJ,https://www.youtube.com/watch?v=NBh895KdXAU
3227,INTJ,https://www.youtube.com/watch?v=_n8TuSVmOrw
3228,INTJ,https://www.youtube.com/watch?v=-KTsXHXMkJA
3229,INTJ,https://www.youtube.com/watch?v=dZh3PF0u4Vg
3230,INTJ,https://www.youtube.com/watch?v=9GFI6Rf-IkI
3231,INTJ,https://www.youtube.com/watch?v=I2dfGC1oziE
3232,INTJ,https://www.youtube.com/watch?v=UK-lGSYKaaM
3233,INTJ,https://www.youtube.com/watch?v=FvcBFsBt4hg&index=6&list=PL7ICNbHB-iSMvFbz0Co7gmX-pyVCde1QD
3234,INTJ,https://www.youtube.com/watch?v=Dxr5sKyK8ys
3235,INTJ,https://www.youtube.com/watch?v=fppQte6VXUI
3236,INTJ,https://www.youtube.com/watch?v=YtdWHFwmd2o
3237,INTJ,https://www.youtube.com/watch?v=lRlmM88zzbY
3238,INTJ,https://www.youtube.com/watch?v=WXR-bCF5dbM
3239,INTJ,https://www.youtube.com/watch?v=zfcHq0hhFWg
3240,INTJ,https://www.youtube.com/watch?v=s7ZsYe5Uwg0&list=PLhC1M7tOM1Q3vLxzCNsegWetemnAuszKx
3241,INTJ,https://www.youtube.com/watch?v=NR7dG_m3MsI
3242,INTJ,https://www.youtube.com/watch?v=OdvCSsAQFmY
3243,INTJ,https://www.youtube.com/watch?v=KSSEzWXqGKY
3244,INTJ,https://www.youtube.com/watch?v=2BEvh6HSQc0
3245,INTJ,https://www.youtube.com/watch?v=9SSUQxGjZZ4
3246,INTJ,https://www.youtube.com/watch?v=rkFsZHe_NGY
3247,INTJ,https://www.youtube.com/watch?v=YLmIlVJYEtw
3248,INTJ,https://www.youtube.com/watch?v=mkeOoWquAqk
3249,INTJ,https://www.youtube.com/watch?v=theZlDOk7Bs
3250,INTJ,https://www.youtube.com/watch?v=KI_l7U-nUmg
3251,INTJ,https://www.youtube.com/watch?v=UDhCgAoggX8
3252,INTJ,https://www.youtube.com/watch?v=PGpgdQc4e0c
3253,INTJ,https://www.youtube.com/watch?v=x-64CaD8GXw
3254,ISFP,http://www.youtube.com/watch?v=wtJDy3WuUQM
3255,ISFP,http://www.youtube.com/watch?v=zcIlpeaR48I
3256,INFP,http://www.youtube.com/watch?v=YF4cjKyxxc8
3257,INFP,http://www.youtube.com/watch?v=4RnjWLVyMps
3258,INFP,http://www.youtube.com/watch?v=UBOk_s41uic
3259,INFP,http://www.youtube.com/watch?v=v8W9uvhdFZY
3260,INFP,http://www.youtube.com/watch?v=_dkAQ9KFArw
3261,INFP,http://www.youtube.com/watch?v=wKd0HNg1kFQ
3262,INFP,http://www.youtube.com/watch?v=UZAKTCeE70Y
3263,INFP,http://www.youtube.com/watch?v=7RgUK8ug3Ys
3264,INFP,http://www.youtube.com/watch?v=tv7DY27aPyk
3265,INFP,http://www.youtube.com/watch?v=dTCNwgzM2rQ
3266,INFP,http://www.youtube.com/watch?v=Ki9xcDs9jRk
3267,INFP,http://www.youtube.com/watch?v=ZcoweoZ6jpM
3268,INFP,http://www.youtube.com/watch?v=F5axlwCBXC8
3269,INFP,http://www.youtube.com/watch?v=HtiSaF_oqP4
3270,INFP,http://www.youtube.com/watch?v=k4Ed6vT6a94'
3271,INFJ,http://www.youtube.com/watch?v=8QRs0ejxjEc
3278,ENFP,http://www.youtube.com/watch?v=tNIJBJytivk
3281,INTJ,https://www.youtube.com/watch?v=GLBCsWQbwJ0&amp;list=UUQlVOYJyQp64rA12ac0mv6g&amp;
3282,INFJ,https://www.youtube.com/watch?feature=player_detailpage&amp;v=gqUJdcCjUIA
3283,INFJ,http://www.youtube.com/watch?feature=player_detailpage&v=8UVNT4wvIGY
3285,INFJ,http://www.youtube.com/watch?feature=player_detailpage&v=DPL_SV3n7IU
3286,INFJ,http://www.youtube.com/watch?feature=player_detailpage&v=_lkJkwnXQZ8
3287,INFP,http://www.youtube.com/watch?v=l9jX1KAKp78
3288,INFP,http://www.youtube.com/watch?v=DmdVT1wjaFQ
3290,ISTJ,http://www.youtube.com/watch?v=xUA2EzzWAC4
3291,ISTJ,http://www.youtube.com/watch?v=u2pu0m9iTo4http://www.youtube.com/watch?v=xUA2EzzWAC4
3292,ISTJ,http://www.youtube.com/watch?v=u2pu0m9iTo4[/URL][URL]http://www.youtube.com/
3293,ISTJ,http://www.youtube.com/watch?v=u2pu0m9iTo4watch?v=gc_http://www.youtube.com/watch?v=u2pu0m9iTo45tx7xRlg
3294,ISTJ,http://www.youtube.com/watch?v=99z3910TKIQ
3295,ISTJ,http://www.youtube.com/watch?v=qjbkmhtAsJo
3296,ISTJ,http://www.youtube.com/watch?v=RH76jGNS0i0
3297,ISFP,http://www.youtube.com/watch?v=P7N2Jz1en4w
3298,ISFP,http://www.youtube.com/watch?v=74dZytEqh1w
3299,ISFP,http://www.youtube.com/watch?v=luL04dSHl54
3300,ISFP,http://www.youtube.com/watch?v=kKGNpn7VMGg
3302,INFJ,https://www.youtube.com/watch?v=WPz9Fcvb1II
3303,INFJ,https://www.youtube.com/watch?v=CkQrOugHOo8
3304,ENTP,http://www.youtube.com/watch?v=pEqLlMp9Flw
3305,ENTP,http://www.youtube.com/watch?v=3I-b9HggpYs
3306,ENTP,https://www.youtube.com/watch?v=lEKyqIJkuDQ
3307,ENTP,http://www.youtube.com/watch?v=nMvARy0lBLE
3310,ENTP,http://www.youtube.com/watch?v=TzaVd6zl2bA
3311,ENTP,http://www.youtube.com/watch?v=XAfcHcqd7N0
3321,ISFJ,https://www.youtube.com/watch?v=kzHAXCzO7rQ.
3322,ISFP,https://www.youtube.com/watch?v=4zRSSfw97XY
3323,ISFP,https://www.youtube.com/watch?v=Cvnk_DSUq3E
3324,ISFP,https://www.youtube.com/watch?v=_20CTa043IA
3325,ISFP,https://www.youtube.com/watch?v=FJa2Pc1ufjI
3326,ISFP,https://www.youtube.com/watch?v=3JZRBVaAJF0
3328,ENFP,https://www.youtube.com/watch?v=fjDojEOiMcE
3330,INFP,http://www.youtube.com/watch?v=yoEezZD71sc
3331,INFP,http://www.youtube.com/watch?v=DzjAA4ZPPqY
3332,INFP,http://www.youtube.com/watch?v=YUaro85jSz8
3333,INFP,http://www.youtube.com/watch?v=8vwjnRY7Krg
3335,INTP,https://www.youtube.com/watch?v=u9Dg-g7t2l4
3336,INTP,https://www.youtube.com/watch?v=HSPm1bBiN8Q
3337,INFP,http://www.youtube.com/watch?v=2t26m_Q6ENo
3338,ENFP,http://www.youtube.com/watch?v=E2VCwBzGdPM
3341,INTP,http://www.youtube.com/watch?v=G6GiYGaVEpg
3342,INTP,http://www.youtube.com/watch?v=wEhLgkcnEoc
3343,INTP,http://www.youtube.com/watch?v=1JyjVrJ2aTc
3344,ENFJ,http://www.youtube.com/watch?v=Z7BuQFUhsRM
3345,ENFJ,http://www.youtube.com/watch?v=OvYZMqQffQE
3348,INFP,http://www.youtube.com/watch?v=8FJUD0rEPWM
3349,INFP,http://www.youtube.com/watch?v=zu-0619LfyY
3350,INFP,http://www.youtube.com/watch?v=u92kvmB_6SY
3351,INFP,http://www.youtube.com/watch?v=2xkCZcq1qf0
3352,INFP,http://www.youtube.com/watch?v=TDYtMt5IJpg
3353,INFP,http://www.youtube.com/watch?v=nf670orHKcA
3354,INFP,http://www.youtube.com/watch?v=Hk7pi00wV4A
3355,INFP,http://www.youtube.com/watch?v=HUU-e8athu8
3356,INFP,http://www.youtube.com/watch?v=4vJTHIOzLDw
3357,INFP,http://www.youtube.com/watch?v=09CbvAiPdOw
3358,INFP,http://www.youtube.com/watch?v=SFGmnJQ_BF0
3359,INFP,http://www.youtube.com/watch?v=p41xLRmEPoY
3368,ENTP,https://www.youtube.com/watch?v=Nf4SyWq692s
3371,ENTP,https://www.youtube.com/watch?v=ZpUYjpKg9KY
3374,ENTP,http://www.youtube.com/watch?v=wSF82AwSDiU
3375,ENTP,http://www.youtube.com/watch?v=blV61SAoqGQ
3379,ENTP,http://www.youtube.com/watch?v=UXF9uHbAd9I
3380,ENTP,http://www.youtube.com/watch?v=jWFb5z3kUSQ
3381,ENTP,http://www.youtube.com/watch?v=WmRGNunPj3c
3382,ENTP,http://www.youtube.com/watch?v=cw4YeUq8ZtI
3383,ENTP,http://www.youtube.com/watch?v=v3gNQ2KYCb4
3384,INFJ,https://www.youtube.com/watch?v=kLnxf-giIsw
3385,INFJ,https://youtu.be/o1XY_ux5iUI?list=PLwaUf3AyJd4FfRmJqhJV2PbbEmoINx_3C
3392,INFP,http://www.youtube.com/watch?v=RRbE_IElMPk
3395,ISFP,https://www.youtube.com/watch?v=up7pvPqNkuU
3397,ISFP,https://www.youtube.com/watch?v=-J7J_IWUhls
3398,ISFP,https://www.youtube.com/watch?v=6bAPlojfgO0
3399,ISFP,https://www.youtube.com/watch?v=O8yix8PZKlw
3402,ENFP,http://www.youtube.com/user/RussiaToday#p/u/0/cEilkHcm2tE
3403,ENFP,http://www.youtube.com/user/RussiaToday#p/u/31/48J_DIZBNyE
3404,ENFP,http://www.youtube.com/user/RussiaToday#p/u/39/z49_1YkPgPE
3405,ENFP,http://www.youtube.com/user/EXOMATRlXTV#p/u/82/7W0NC87zm54
3406,ENFP,http://www.youtube.com/user/freedominfonetwork#p/u/5/Kslf0dM_K9M
3407,ENFP,http://www.youtube.com/watch?v=s5fTgh4gtmA&feature=feedu
3410,ENFP,http://www.youtube.com/watch?v=nJKslV_XgOM&feature=fvsr
3411,INFP,https://youtu.be/bum-_HklFic
3413,INFP,https://youtu.be/fYkMeXtJ6iA?list=PLVgiHwjbmfYC0sdLyVW41hN8He1-w32me
3414,ENTP,http://www.youtube.com/watch?v=-AreM5WJHlY
3416,INFP,https://www.youtube.com/watch?v=xth8UEQvkHI
3417,INFP,https://www.youtube.com/watch?v=w0AOGeqOnFY
3418,INFP,https://www.youtube.com/watch?v=AEhPOpBvb54
3419,INTJ,https://www.youtube.com/watch?v=AqokkXoa7uE
3420,INFP,https://www.youtube.com/watch?v=KbOz9nFOItY
3423,ISTP,https://www.youtube.com/watch?v=t7nM-IAH0oE
3424,ISTP,https://www.youtube.com/watch?v=UalQIM8QMi8
3425,ISTP,https://www.youtube.com/watch?v=N9ss6tRnjhU
3427,INFJ,https://www.youtube.com/watch?v=gwyrPARCd8g
3428,INFJ,http://www.youtube.com/watch?v=oGhysackWrg
3429,INFJ,http://www.youtube.com/watch?v=fnGF_j5M5tg
3435,INTP,http://www.youtube.com/watch?v=XQICtwDKmzE
3449,INTP,http://www.youtube.com/watch?v=FrHkKXFRbCI
3450,INTP,http://www.youtube.com/watch?v=8nVzSr3yDcA
3466,ISTP,https://www.youtube.com/watch?v=2WiK74i0bms
3474,INTP,http://www.youtube.com/watch?v=e09EMTgf3o0
3475,INFJ,https://www.youtube.com/watch?v=nxg4C365LbQ&index=234&list=LL_TLPCDy7Udmq_keDvhgOnw
3476,INFJ,https://www.youtube.com/watch?v=KWZGAExj-es
3477,INFJ,https://www.youtube.com/watch?v=CqaAs_3azSs
3478,INFJ,https://www.youtube.com/watch?v=pQegfB_edlg
3479,INFJ,https://www.youtube.com/watch?v=Ym3LB0lOJ0o
3480,INFJ,https://www.youtube.com/watch?v=fw9MEopiuS0
3481,INFJ,https://www.youtube.com/watch?v=poz6W0znOfk
3482,INFJ,https://www.youtube.com/watch?v=8YWl7tDGUPA
3483,INFJ,https://youtu.be/xKkqaCqOwMM
3484,INFJ,https://youtu.be/xEeFrLSkMm8
3485,ISFJ,https://www.youtube.com/watch?v=WcpcEHg25pY
3486,ISFJ,https://www.youtube.com/watch?v=zu-y-bypzmo
3487,INFJ,http://www.youtube.com/watch?v=aJCyCkVYWp8&p=7011FCF5EE45C6E6&playnext=1&index=8
3491,INFP,http://www.youtube.com/watch?feature=player_embedded&amp;v=JvxHPtEsmFc
3492,INTJ,http://www.youtube.com/watch?v=kp1ys35Q3Ls
3493,INTJ,http://www.youtube.com/watch?v=zjYSERaXEGI&feature=related
3500,INFJ,https://www.youtube.com/watch?v=32kYH6XZrIo
3501,INFJ,https://www.youtube.com/watch?v=qO9b5mw381I
3502,INFJ,https://www.youtube.com/watch?v=Wk_PUVnZtv8
3510,INTJ,https://www.youtube.com/watch?v=nL95tYdtk_k
3513,INTP,https://www.youtube.com/watch?v=lw2Q9fBciu0
3514,INTP,https://www.youtube.com/watch?v=9MwT_10russ
3515,INTP,https://www.youtube.com/watch?v=0B_HgJb4pnU
3516,INTP,https://www.youtube.com/watch?v=xGl4MFuGg_U
3517,INTP,https://www.youtube.com/watch?v=4RtxEqPaaJg
3518,INTP,https://www.youtube.com/watch?v=BC2dRkm8ATU&index=65&list=PLMJ87AjLzk6QXg_1WwR0XeHkk9XIzMTLI
3519,INTP,https://www.youtube.com/watch?v=8WLgQpUs1nk
3520,INTP,https://www.youtube.com/watch?v=RF0HhrwIwp0
3521,INFP,http://www.youtube.com/watch?v=R6oT0FHq3UY
3522,INFP,http://www.youtube.com/watch?v=oouFE51HcqM
3523,INFP,http://www.youtube.com/watch?v=50wbL6t3Ok8
3524,INFP,http://www.youtube.com/watch?v=M4zCOHFrLVY
3525,INFP,http://www.youtube.com/watch?v=Lgoz3XkW1UM
3526,INFP,http://www.youtube.com/watch?v=aKx6oHs9GQ0
3527,INFP,http://www.youtube.com/watch?v=x7QPBzAJ_io
3528,INFJ,http://www.youtube.com/watch?v=8rluU6BGpKw
3531,INTJ,https://www.youtube.com/watch?v=y8PE-wP0Dno
3532,INTJ,https://www.youtube.com/watch?v=hhz8v_SN4ZA
3533,INTJ,https://www.youtube.com/watch?v=7qrRzNidzIc
3534,INTJ,https://www.youtube.com/watch?v=sfPCuHefYEU
3535,ENFP,https://www.youtube.com/watch?v=hhE7QMXRE1g
3536,ENFP,https://www.youtube.com/watch?v=FIULR5NbBss
3537,ENFP,https://www.youtube.com/watch?v=WY2GeDbHy9Q
3538,ENTP,http://www.youtube.com/watch?v=N8F5YSA1Oz0&amp;feature=relmfu
3539,ENTP,http://www.youtube.com/watch?v=9C_HReR_McQ
3544,ENTP,http://www.youtube.com/watch?v=9VIVSHOQboo&feature=related
3545,ENTP,http://www.youtube.com/watch?v=k_LP4IU6XD4
3546,ENTP,http://www.youtube.com/watch?v=e17aGdM_Jwc
3551,INTJ,http://www.youtube.com/watch?v=-68l6OZSj10
3553,ISTJ,http://www.youtube.com/watch?v=i14qvGUuCls
3554,ISTJ,http://www.youtube.com/watch?v=l-RExcMtH3k
3555,ISTJ,http://www.youtube.com/watch?v=e2aQ-aquNiM
3556,INFP,https://www.youtube.com/watch?v=h-kifCYToAU
3559,INFP,https://www.youtube.com/watch?v=gY2VADkYanQ
3560,INFP,https://www.youtube.com/watch?v=LQjCSoqlYbA
3561,INFP,https://www.youtube.com/watch?v=owhLwsiTjMc
3562,INFP,https://www.youtube.com/watch?v=_-gHVGOoE48
3563,INFP,https://www.youtube.com/watch?v=Q2Xpuykt4-s
3564,INTJ,https://www.youtube.com/watch?v=0-EF60neguk&index=1&list=RD0-EF60neguk
3565,INTJ,https://www.youtube.com/watch?v=tH2w6Oxx0kQ
3566,INTJ,https://www.youtube.com/watch?v=Wgbv3d-k7sA
3567,INTP,https://www.youtube.com/watch?v=XF7b_MNEIAg
3569,INTP,https://www.youtube.com/watch?v=oST77VRHXt0
3571,INTP,https://www.youtube.com/watch?v=zI1JtuhvGSk
3575,INTP,http://www.youtube.com/watch?v=LQIkRd9KhVk
3576,INTP,http://www.youtube.com/watch?v=Ud4HuAzHEUc
3577,INTP,https://www.youtube.com/watch?v=iWIADZKU9dw
3578,INTP,http://www.youtube.com/watch?v=QG5gdHPjCng
3579,INTP,http://www.youtube.com/watch?v=yExPBSDnbU8
3580,INTP,http://www.youtube.com/watch?v=h_hNv7l4DXM&list=PLAZmLq9NRx2wA4cycq7LwbTadL4nwo6Y0&feature=share
3581,ISTP,https://www.youtube.com/watch?v=xvaEJzoaYZk&amp;list=RDx0q8Oho_RjM&amp;index=24
3583,INTJ,http://www.youtube.com/watch?v=O0Sx5lbVlQA
3584,INTJ,http://www.youtube.com/watch?v=gn26pEDEhyY
3586,INTJ,http://www.youtube.com/watch?v=8Inxz_b_YPE
3591,INTJ,https://www.youtube.com/watch?v=EddX9hnhDS4
3601,ISFP,https://www.youtube.com/watch?v=uq3mcmpXdRY
3602,ISFP,https://www.youtube.com/watch?v=bMUxpTb_wWc
3603,ISFP,https://www.youtube.com/watch?v=h-M5ZxpVgbU
3605,INFJ,http://www.youtube.com/watch?v=Xp-a4A66KZk
3606,INFJ,http://www.youtube.com/watch?v=FWtO0cfgewY
3607,INFJ,http://www.youtube.com/watch?v=dyGY_IBFSNg
3609,INTP,https://www.youtube.com/watch?v=yXj0dF7LAyE
3612,INTP,https://www.youtube.com/watch?v=aIyIacyNe0c
3613,INTP,https://www.youtube.com/watch?v=0cnQw9k1_HE
3614,INTP,https://www.youtube.com/watch?v=vjRiLKSPbqc
3615,INTP,https://www.youtube.com/watch?v=MOG57p7I_cM
3616,INTP,https://www.youtube.com/watch?v=adV8-_hgL4g
3617,INFP,https://www.youtube.com/watch?v=U6y7YOlldek&feature=youtube_gdata_player
3618,INFP,http://www.youtube.com/watch?v=bSeCAlr4l-g&feature=player_embedded
3619,ISFP,https://www.youtube.com/watch?v=EK_LN3XEcnw
3620,ENFP,http://www.youtube.com/watch?v=TmDwG9z7EXM
3621,ENFP,http://www.youtube.com/watch?v=TCgeaNfcw-w&feature=related
3628,ENFP,http://www.youtube.com/watch?v=Bzge5vY72hE
3630,INFP,http://www.youtube.com/watch?v=WrO9PTpuSSs
3631,INFP,http://www.youtube.com/watch?v=qjy3jWLz4Fk
3632,INFP,http://www.youtube.com/watch?v=6A1xu0BSs2s
3633,INFP,http://www.youtube.com/watch?v=dLb33LZX4dc
3634,ESTP,http://www.youtube.com/watch?v=sc_WhhecuGI
3635,ESTP,http://www.youtube.com/watch?v=ntuqTuc6HxM
3636,ESTP,http://www.youtube.com/watch?v=LpVnXDL8Rnw
3637,ESTP,http://www.youtube.com/watch?v=D71MTQc3VO4
3638,INFJ,https://www.youtube.com/user/PersonalityHacker
3648,INTP,http://www.youtube.com/watch?v=_F_fHBpZwMc
3651,INTP,http://www.youtube.com/watch?v=MFT4OgFxfes
3652,INTP,http://www.youtube.com/watch?v=-dB8wBr76Jg
3653,INTP,http://www.youtube.com/watch?v=3ZcGKHC0Rh8
3654,INTP,http://www.youtube.com/watch?v=7pSmhZFbCy0
3655,ISTJ,http://www.youtube.com/watch?v=s-bcwujO1_M
3656,ISTJ,http://www.youtube.com/watch?v=lhQSMWiwAeA
3657,INFP,https://www.youtube.com/watch?v=BHD2aPTjqNM
3658,INFP,https://www.youtube.com/watch?v=rdklJDAzDKk
3659,INFJ,http://www.youtube.com/watch?v=QhZzEE-Q2JA
3660,INFJ,http://www.youtube.com/watch?v=6Graa_Vm5eA
3661,INFJ,http://www.youtube.com/watch?v=SXB--SDOEto
3662,INFJ,http://www.youtube.com/watch?v=Pp0mNFr1iNw
3663,INFJ,http://www.youtube.com/watch?v=ZO3gWIGzH3A
3665,INTJ,https://www.youtube.com/watch?v=Hw7WbowK_x0&index=452&list=PLxb31XYMDWcyNexnZ3hZC8z0hKd6zcQBq
3666,INTJ,https://www.youtube.com/watch?v=-fesv7_fXvs&list=PLxb31XYMDWcyNexnZ3hZC8z0hKd6zcQBq&index=270
3667,INTJ,https://www.youtube.com/watch?v=VtRynSVzpMM&list=PLxb31XYMDWcyNexnZ3hZC8z0hKd6zcQBq&index=160
3668,INTJ,https://www.youtube.com/watch?v=UsrpTrQ1x5Y&index=206&list=PLxb31XYMDWcyNexnZ3hZC8z0hKd6zcQBq
3669,INTJ,https://www.youtube.com/watch?v=jItnCGRsMjw
3670,INTJ,https://www.youtube.com/watch?v=jItnCGRsMjw
3671,INTJ,https://www.youtube.com/watch?v=vNN1KmSH7Dk&index=177&list=PLxb31XYMDWcyNexnZ3hZC8z0hKd6zcQBq
3672,INTJ,https://www.youtube.com/watch?v=vNN1KmSH7Dk&index=177&list=PLxb31XYMDWcyNexnZ3hZC8z0hKd6zcQBq
3673,INTJ,https://www.youtube.com/watch?v=eeWjzBHUdsI&index=50&list=PLxb31XYMDWcyNexnZ3hZC8z0hKd6zcQBq
3674,INTJ,https://www.youtube.com/watch?v=0aSCPmabRpM
3675,INTJ,https://www.youtube.com/watch?v=gNqQL-1gZF8
3676,INTJ,https://www.youtube.com/watch?v=_y4DbZivHCY&feature=iv&src_vid=jHs5POy8-8Y&annotation_id=annotation_392212
3677,INTJ,https://www.youtube.com/watch?v=0IiEGJ2CKD8&list=PLxb31XYMDWcyNexnZ3hZC8z0hKd6zcQBq&index=81
3678,INTJ,https://www.youtube.com/watch?v=xmUZ6nCFNoU&index=75&list=PLxb31XYMDWcyNexnZ3hZC8z0hKd6zcQBq
3679,INTJ,https://www.youtube.com/watch?v=NOG3eus4ZSo&list=PLxb31XYMDWcyNexnZ3hZC8z0hKd6zcQBq&index=74
3680,INTJ,https://www.youtube.com/watch?v=Y4TmCyALDgc
3681,INTJ,https://www.youtube.com/watch?v=rlVKVGShx84
3682,INTJ,https://www.youtube.com/watch?v=ko4tEq4V_x0
3683,INTJ,https://www.youtube.com/watch?v=0o5lmDCKstc
3684,INTJ,https://www.youtube.com/watch?v=WxuhISNpZFk
3685,INTJ,https://www.youtube.com/watch?v=9TcztyNlFx0&list=PLxb31XYMDWcyNexnZ3hZC8z0hKd6zcQBq&index=8
3686,INTJ,https://www.youtube.com/watch?v=c4F3dth57Gg&index=7&list=PLxb31XYMDWcyNexnZ3hZC8z0hKd6zcQBq
3687,INTJ,https://www.youtube.com/watch?v=Yj6V_a1-EUA&index=161&list=PLxb31XYMDWcyNexnZ3hZC8z0hKd6zcQBq
3688,INTJ,https://www.youtube.com/watch?v=0DSSxpeLpxk&list=PLxb31XYMDWcyNexnZ3hZC8z0hKd6zcQBq&index=533&shuffle=25636
3689,INTJ,https://www.youtube.com/watch?v=0DSSxpeLpxk&list=PLxb31XYMDWcyNexnZ3hZC8z0hKd6zcQBq&index=533&shuffle=25636
3690,INTJ,https://www.youtube.com/watch?v=R04sLCmtz3E&list=PLxb31XYMDWcyNexnZ3hZC8z0hKd6zcQBq&index=106
3691,INTJ,https://www.youtube.com/watch?v=7PDUO3l8xiM&index=111&list=PLxb31XYMDWcyNexnZ3hZC8z0hKd6zcQBq
3692,INTJ,https://www.youtube.com/watch?v=YMdq4CkhHoM&index=422&list=PLxb31XYMDWcyNexnZ3hZC8z0hKd6zcQBq
3694,INTJ,http://www.youtube.com/watch?v=rjmmjXGwarU
3695,INTJ,http://www.youtube.com/watch?v=V5TXEUiR1Xk
3696,INTJ,http://www.youtube.com/watch?v=Plz-bhcHryc
3697,INTJ,http://www.youtube.com/watch?v=hLC9rShGXt0
3698,INTJ,http://www.youtube.com/watch?v=enOHraf3LEk
3700,INTJ,http://www.youtube.com/watch?v=FsqJFIJ5lLs
3721,INFP,http://www.youtube.com/watch?v=7fpI2PPRAM4&feature=feedlik
3725,INFP,http://www.youtube.com/watch?v=KIFneH0SyAk
3726,INFP,http://www.youtube.com/watch?v=0FRP0IvPis8
3727,INFP,http://www.youtube.com/watch?v=U9kg_pe-lUU&feature=related
3730,ENFJ,http://youtu.be/Bc5bCExt6L0
3731,ENFJ,http://www.youtube.com/watch?v=YGRO05WcNDk
3732,ENFJ,http://www.youtube.com/watch?v=_6tg0DOdkeU
3734,ENFJ,http://www.youtube.com/watch?v=r-1KbY8B0lo
3735,INFJ,http://www.youtube.com/watch?v=aSZVYZTze74
3736,INFJ,http://www.youtube.com/watch?v=CJC4USrkLeI&ob=av2e
